,0
2907,668
2908,661
2909,660
2910,662
2911,671
2912,666
2913,664
2914,666
2915,662
2916,666
2917,658
2918,656
2919,670
2920,668
2921,659
2922,660
2923,670
2924,663
2925,666
2926,659
2927,670
2928,665
2929,662
2930,659
2931,670
2932,664
2933,657
2934,663
2935,667
2936,664
2937,658
2938,662
2939,669
2940,664
2941,660
2942,662
2943,670
2944,662
2945,659
2946,664
2947,663
2948,665
2949,651
2950,658
2951,663
2952,662
2953,656
2954,664
2955,671
2956,669
2957,656
2958,658
2959,669
2960,661
2961,661
2962,661
2963,663
2964,663
2965,663
2966,656
2967,664
2968,663
2969,656
2970,661
2971,671
2972,663
2973,661
2974,659
2975,667
2976,661
2977,657
2978,655
2979,666
2980,663
2981,662
2982,662
2983,671
2984,671
2985,661
2986,661
2987,665
2988,661
2989,657
2990,663
2991,668
2992,664
2993,658
2994,659
2995,669
