,0
2474,590
2475,588
2476,592
2477,595
2478,588
2479,588
2480,594
2481,583
2482,595
2483,590
2484,590
2485,587
2486,598
2487,591
2488,584
2489,589
2490,597
2491,596
2492,593
2493,594
2494,589
2495,593
2496,582
2497,596
2498,596
2499,591
2500,592
2501,589
2502,591
2503,590
2504,588
2505,591
2506,599
2507,592
2508,592
2509,590
2510,599
2511,586
2512,586
2513,588
2514,589
2515,590
2516,591
2517,593
2518,593
2519,591
2520,585
2521,587
2522,599
2523,586
2524,589
2525,592
2526,595
2527,594
2528,586
2529,584
2530,593
2531,593
2532,586
2533,589
2534,592
2535,586
2536,589
2537,587
2538,595
2539,592
2540,590
2541,581
2542,587
2543,591
2544,584
2545,594
2546,594
2547,592
2548,585
2549,592
2550,597
2551,587
2552,590
2553,580
2554,596
2555,589
2556,583
2557,583
2558,592
2559,589
2560,587
2561,592
2562,593
2563,596
2564,582
2565,589
2566,598
2567,590
2568,585
2569,588
2570,590
2571,589
2572,594
2573,588
2574,589
2575,589
2576,595
2577,588
2578,590
2579,591
2580,587
2581,586
2582,598
2583,589
2584,584
2585,587
2586,597
2587,592
2588,588
2589,589
2590,597
2591,592
2592,588
2593,595
2594,589
2595,582
2596,593
2597,587
2598,596
2599,585
2600,585
2601,587
2602,585
2603,588
2604,584
2605,587
2606,595
2607,581
2608,586
2609,591
2610,596
2611,590
2612,585
2613,586
2614,586
2615,585
2616,589
2617,587
2618,591
2619,594
2620,591
2621,590
2622,598
2623,591
2624,588
2625,590
2626,596
2627,595
2628,592
2629,593
2630,594
2631,591
2632,589
2633,584
2634,594
2635,594
2636,587
2637,593
2638,593
2639,594
2640,587
2641,585
2642,591
2643,596
2644,584
2645,588
2646,597
2647,592
2648,585
2649,589
2650,587
2651,589
2652,587
2653,581
2654,593
2655,585
2656,586
2657,587
2658,595
2659,588
2660,590
2661,583
2662,594
2663,581
2664,579
2665,585
2666,594
2667,587
2668,589
2669,594
2670,588
2671,593
2672,588
2673,588
2674,591
2675,584
2676,584
2677,590
2678,588
2679,592
2680,582
2681,590
2682,589
2683,586
2684,589
2685,592
2686,595
2687,587
2688,582
2689,589
2690,595
2691,589
2692,589
2693,580
2694,592
2695,578
2696,587
2697,580
2698,590
2699,586
2700,586
2701,594
2702,589
2703,592
2704,591
2705,587
2706,595
2707,591
2708,589
2709,587
2710,591
2711,584
2712,591
2713,583
2714,593
2715,596
2716,581
2717,588
2718,592
2719,585
2720,593
2721,585
2722,596
2723,590
2724,586
2725,594
2726,591
2727,583
2728,583
2729,589
2730,587
2731,592
2732,590
2733,585
2734,597
2735,600
2736,584
2737,585
2738,594
2739,591
2740,591
2741,593
2742,590
2743,596
2744,586
2745,585
2746,599
2747,591
2748,589
2749,594
2750,591
2751,589
2752,590
2753,585
2754,589
2755,587
2756,587
2757,586
2758,596
2759,596
2760,584
2761,586
2762,590
2763,590
2764,588
2765,591
2766,594
2767,592
2768,585
2769,585
2770,598
2771,592
2772,586
2773,586
2774,587
2775,588
2776,590
2777,590
2778,590
2779,592
2780,578
2781,589
2782,590
2783,588
2784,586
2785,572
2786,589
2787,586
2788,586
2789,585
2790,581
2791,589
2792,573
2793,567
2794,576
2795,571
2796,571
2797,580
2798,586
2799,586
2800,576
2801,582
2802,586
2803,573
2804,572
2805,574
2806,586
2807,582
2808,579
2809,579
2810,588
2811,585
2812,585
2813,586
2814,590
2815,590
2816,579
2817,585
2818,595
2819,589
2820,585
2821,583
2822,588
2823,583
2824,582
2825,583
2826,585
2827,583
2828,579
2829,579
2830,593
2831,585
2832,583
2833,588
2834,591
2835,585
2836,583
2837,581
2838,589
2839,592
2840,586
2841,589
2842,589
2843,585
2844,574
2845,584
2846,592
2847,589
2848,578
2849,581
2850,597
2851,593
2852,577
2853,588
2854,592
2855,591
2856,581
2857,585
2858,589
2859,588
2860,585
2861,591
2862,595
2863,578
2864,584
2865,585
2866,589
2867,591
2868,590
2869,584
2870,587
2871,586
2872,586
2873,588
2874,592
2875,587
2876,578
2877,591
2878,594
2879,589
2880,586
2881,586
2882,587
2883,585
2884,588
2885,587
2886,597
2887,590
2888,581
2889,585
2890,591
2891,595
2892,577
2893,595
2894,601
2895,587
2896,580
2897,585
2898,591
2899,594
2900,584
2901,590
2902,596
2903,591
2904,586
2905,587
2906,589
2907,583
2908,578
2909,584
2910,594
2911,584
2912,583
2913,584
2914,594
2915,588
2916,585
2917,580
2918,595
2919,594
2920,582
2921,587
2922,593
2923,584
2924,587
2925,586
2926,590
2927,586
2928,587
2929,585
2930,596
2931,586
2932,587
2933,587
2934,588
2935,587
2936,585
2937,583
2938,589
2939,588
2940,589
2941,587
2942,591
2943,588
2944,583
2945,580
2946,590
2947,587
2948,588
2949,586
2950,592
2951,592
2952,583
2953,586
2954,591
2955,591
2956,579
2957,586
2958,590
2959,590
2960,587
2961,581
2962,591
2963,581
2964,582
2965,588
2966,590
2967,588
2968,590
2969,584
2970,591
2971,586
2972,585
2973,581
2974,595
2975,589
2976,592
2977,582
2978,590
2979,589
2980,577
2981,587
2982,594
2983,585
2984,586
2985,586
2986,593
2987,591
2988,588
2989,587
2990,587
2991,593
2992,589
2993,581
2994,593
2995,590
